laptop_ID,Inches,Ram,Weight,Price_euros,Acer,Apple,Asus,Chuwi,Dell,Fujitsu,Google,HP,Huawei,LG,Lenovo,MSI,Mediacom,Microsoft,Razer,Samsung,Toshiba,Vero,Xiaomi,2 in 1 Convertible,Gaming,Netbook,Notebook,Ultrabook,Workstation,Screen Width,Screen Height,CPU Frequency,Memory Amount,Memory Type,Android,Chrome OS,Linux,Mac OS X,No OS,Windows 10,Windows 10 S,Windows 7,macOS,AMD_CPU,Intel_CPU,Samsung_CPU,AMD_GPU,ARM_GPU,Intel_GPU,Nvidia_GPU
488,15.6,4,2.18,586.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.4,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
489,13.3,4,1.49,726,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.6,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
490,15.6,4,1.89,248.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.44,64000,Flash,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
491,15.6,4,2.3,565,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
492,14,8,1.75,1049,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.6,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
493,15.6,16,2.17,2338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1920,1080,2.7,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
494,15.6,16,2.06,1899,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.8,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
495,12.5,16,1.36,1798,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.7,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
496,12.5,16,0.91,1950,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.7,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
497,15.6,8,2.3,1011.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
498,13.3,32,1.05,2799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1920,1080,2.7,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
499,15.6,8,1.99,1350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
500,15.6,8,2.2,579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,1000000,HDD,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
501,17.3,24,4.33,1269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.6,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
502,12.5,8,1.3,1099,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1366,768,2.3,180000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
503,15.6,8,2.17,898.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
504,14,8,1.48,1749,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.8,1000000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
505,13.3,8,1.4,949,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.4,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
506,15.6,8,2.3,911,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
507,11.6,4,1.2,340,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1366,768,1.1,64000,Flash,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
508,15.6,8,1.91,618.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
509,13.9,8,1.4,1599,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,1.6,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
510,14,4,2.1,299,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.1,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
511,11.6,4,1.25,265,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1366,768,1.6,16000,SSD,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
512,13.3,8,1.44,949,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
513,15.6,8,2,1224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
514,15.6,4,2.2,613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.6,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
515,13.3,8,1.34,1323,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.7,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
516,15.6,8,2.4,1149,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,256000,SSD,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
517,13.3,8,1.29,899,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.5,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
518,15.6,4,2.2,639,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
519,15.6,8,2.18,836,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
520,15.6,16,2.2,1219.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
521,15.6,16,1.95,1399.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1920,1080,1.8,256000,SSD,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
522,11.6,2,1.1,245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1366,768,1.1,32000,Flash,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
523,15.6,4,2.04,521.47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.6,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
524,15.6,24,2.24,2968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
525,15.6,8,2.04,889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
526,17.3,16,3,1504,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
527,15.6,8,3.2,1399,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
528,13.3,8,1.32,1399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
529,14,8,1.64,1279.73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.6,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
530,15.6,4,1.63,689,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
531,17.3,8,2.8,889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.6,128000,SSD,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
532,14,8,2.02,1340,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.3,256000,SSD,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
533,15.6,4,2.2,799,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
534,15.6,8,2.2,459,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2,2000000,HDD,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
535,15.6,4,2.3,585,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
536,15.6,8,1.9,1377,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
537,17.3,16,4.42,3012.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
538,15.6,8,2,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1920,1080,2.5,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
539,15.6,8,2,1299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3840,2160,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
540,13.3,4,1.2,369,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.1,32000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
541,15.6,8,2.3,1649,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.5,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
542,15.6,8,1.93,1369,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
543,15.6,8,2.2,797.41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.6,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
544,15.6,4,1.86,398.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.6,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
545,17.3,12,2.62,1799,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
546,14,8,1.87,859,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
547,13.3,8,1.2,1399,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3200,1800,1.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
548,14,4,1.6,735.87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
549,13.3,8,1.34,1145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3200,1800,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
550,15.6,8,2.4,798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.5,1000000,HDD,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
551,15.6,4,2,349,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.8,500000,HDD,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
552,15.6,4,2.1,705.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.4,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
553,14,4,1.87,785,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
554,15.6,4,2.15,462.35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.3,1000000,HDD,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
555,15.6,4,1.86,397,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
556,15.6,8,1.99,1729,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
557,15.6,4,2.2,499,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
558,15.6,8,1.9,1116.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
559,17.3,16,4.42,2699,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
560,17.3,8,2.65,544.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1600,900,2,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
561,17.3,8,2.63,1280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
562,15.6,4,2,224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.1,500000,HDD,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
563,13.3,4,1.35,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.44,32000,Flash,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
564,17.3,6,2.8,949,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1600,900,2.7,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
565,15.6,6,1.91,568.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,128000,SSD,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
566,15.6,4,2.18,617.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
567,11.6,4,1.25,349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2,32000,Flash,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
568,15.6,4,2.05,630,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
569,13.3,16,1.16,1965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3200,1800,1.2,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
570,17.3,8,3.4,2999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
571,15.6,8,2.5,839,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
572,13.3,8,1.21,1599,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3840,2160,1.6,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
573,15.6,4,1.93,959,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.6,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
574,15.6,8,2.2,739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
575,15.6,4,2.2,344,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.1,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
576,14,4,2.02,990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
577,17.3,8,3.14,1860.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1600,900,2.8,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
578,14,8,1.94,389,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.6,2000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
579,15.6,6,1.95,649,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,3,256000,SSD,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
580,15.6,8,2.3,830,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
581,15.6,4,2.05,685,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.6,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
582,14,4,1.4,249,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.44,32000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
583,14,16,1.24,1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1920,1080,2.7,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
584,17.3,32,4.6,2663,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
585,17.3,16,4.14,2729,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.9,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
586,15.6,8,2.2,749.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,256000,SSD,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
587,14,4,1.45,389,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.1,32000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
588,15.6,8,1.9,1008.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.6,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
589,13.3,4,1.49,719,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.4,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
590,15.6,16,1.93,1537.39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
591,11.6,4,1.26,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1366,768,1.6,16000,Flash,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
592,17.3,16,4.5,2349,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.7,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
593,17.3,16,3.78,1498,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
594,14,12,1.4,1673,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.6,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
595,15.6,12,2.2,609,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.8,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
596,17.3,8,2.73,1770,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.5,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
597,15.6,8,2.2,739,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1366,768,2.5,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
598,15.6,12,2.2,949,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,3.6,512000,SSD,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
599,11.6,4,1.39,603,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1366,768,1,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
600,15.6,16,2.5,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1920,1080,2.8,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
601,17.3,4,2.8,529,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2,500000,HDD,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
602,15.6,8,2.29,459,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.3,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
603,13.3,8,1.37,2025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.7,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
604,14,8,1.7,1474,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
605,12.5,8,1.34,1670,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
606,15.6,8,2.06,1763,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
607,15.6,8,1.84,1219,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
608,15.6,4,2.1,668.48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.4,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
